Enriched.GO.IDs	Enriched.GO.names	Network.Region.name	ORF.ID	Gene.ID
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR373W	NUD1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR027C	VPS54
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR229W	WTM2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YJL146W	IDS2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPR192W	AQY1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBL009W	ALK2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR190C	SGS1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YKR029C	SET3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR097C	MSH6
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOL047C	LDS2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL031C	HHT2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR182W	SWI6
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR033C	EXO1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDL074C	BRE1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YCL055W	KAR4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR386W	MUS81
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL296W	
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR306W	FKS3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHR157W	REC104
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER179W	DMC1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIL112W	HOS4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR213C	CRR1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR330W	CHS5
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR107C	IML3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YFL009W	CDC4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL210W	MER1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOL132W	GAS4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER173W	RAD24
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER133W	GLC7
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR250W	SPO23
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER046W	SPO73
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDL017W	CDC7
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL194C	
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL157W	TGS1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR368W	RAD17
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHL027W	RIM101
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YFL039C	ACT1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR230W	WTM1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YAL068C	PAU8
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR133W	REC114
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIL120W	QDR1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YJL106W	IME2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR086W	SMC4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIR025W	MND2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL204W	HRR25
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR052C	DBF4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR189C	ATG26
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL250W	RAD50
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR260C	SWM1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL130W	SPO19
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL030W	HHF2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR516C	EMI2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL164C	MLH3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL116W	CDC20
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR043C	QDR3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDL029W	ARP2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGR032W	GSC2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHR039C	MSC7
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL190C	CDC55
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLL005C	SPO75
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGR225W	AMA1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL025C	SSN8
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR198C	BFR1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR079W	SEC14
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR001C	CDC5
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YCL048W	SPS22
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL099W	LSG1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDL194W	SNF3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR136W	MEC1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YML032C	RAD52
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL017C	IRC15
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR403W	DIT1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL102W	POL1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER106W	MAM1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL200W	CSM4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YFL005W	SEC4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL213C	SKI8
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR255W	OSW1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL139C	UME1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR180W	DTR1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR242C	SSP2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR183C	SSO2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL231C	PDR16
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR198W	CIK1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR009C	HHF1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YFL031W	HAC1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR369C	XRS2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YML124C	TUB3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YJR021C	REC107
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL194C	HOS2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOR014W	RTS1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR208W	MSS4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPR141C	KAR3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YFL037W	TUB2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHR184W	SSP1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOL091W	SPO21
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOL071W	SDH5
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL249W	ZIP2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER096W	SHC1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YKL096W	CWP1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR148W	YSW1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR248W	RCK2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR445W	GMC2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR054C	OSW2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIL132C	CSM2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YCR092C	MSH3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIR010W	DSN1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPR007C	REC8
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER177W	BMH1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YML095C	RAD10
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YML085C	TUB1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YMR063W	RIM9
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL251C	HFM1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL158W	RCK1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDL151C	BUD30
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YBR045C	GIP1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR440W	DOT1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR234W	TOP3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR522C	SPS2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR219W	MSC3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL209C	IPL1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL054C	ERV14
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR113C	PDS1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YER095W	RAD51
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR307W	CDA1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YAL018C	LDS1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHR124W	NDT80
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHR119W	SET1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOL090W	MSH2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YNL330C	RPD3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHR014W	SPO13
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL027W	SMA1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR308W	CDA2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGL183C	MND1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR506C	GMC1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIL072W	HOP1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YHL022C	SPO11
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR272C	YCS4
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YFL033C	RIM15
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YDR099W	BMH2
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YGR044C	RME1
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YOL004W	SIN3
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YIL073C	SPO22
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YLR028C	ADE16
GO:0051321	meiotic cell cycle	Mitosis & chromosome segregation	YPL138C	SPP1
